p_area,p_tilt,p_azimuth,climate_annual_temperature_c,climate_annual_relative_humidity_pct,climate_annual_total_precipitation_mm,climate_total_total_precipitation_mm,climate_annual_snowfall_mm,climate_total_snowfall_mm,climate_annual_cloud_cover_pct,era5_distance_km,surface_solar_radiation_downwards,surface_solar_radiation_downward_clear_sky,total_sky_direct_solar_radiation_at_surface,toa_incident_solar_radiation,avg_annual_generation
65783,20.0,180.0,16.9516,70.6342,3.7074,44.4884,0.0193,0.2318,54.5133,3.0889,15758927.0,20627772.0,10542391.0,30114628.0,8967.0
126434,60.0,180.0,16.3785,66.4261,3.4015,40.8184,0.0439,0.5268,53.999,9.4891,15842389.0,20569312.0,10745462.0,29873334.0,9697.666666666666
138784,55.0,180.0,17.0919,74.222,3.6629,43.9545,0.0209,0.2503,54.3918,12.8792,15792449.0,20484456.0,10641096.0,29954320.0,11335.666666666666
44379,,180.0,16.101,66.0352,3.074,36.8876,0.0487,0.585,53.8005,16.1764,15839221.0,20636614.0,10766543.0,29873310.0,4417.333333333333
94125,20.0,180.0,16.7483,67.8504,3.3955,40.7463,0.0303,0.3637,53.9933,15.6366,15796676.0,20581376.0,10642699.0,29954306.0,9675.333333333334
81948,20.0,180.0,16.7483,67.8504,3.3955,40.7463,0.0303,0.3637,53.9933,16.5379,15796676.0,20581376.0,10642699.0,29954306.0,9599.333333333334
110577,,180.0,15.9766,64.7556,3.0162,36.1948,0.058,0.6955,53.9042,10.873,15865550.0,20690886.0,10835065.0,29873330.0,8358.333333333334
62982,,180.0,12.5777,69.4195,3.2014,38.4168,0.1396,1.6748,58.418,17.3899,15721918.0,21078902.0,10586095.0,29873344.0,5238.666666666667
54112,60.0,180.0,15.6676,65.7306,3.2143,38.571,0.0689,0.8265,54.0979,10.7377,15681275.0,20530030.0,10629457.0,29710198.0,5792.0
122976,,180.0,16.3755,65.7218,3.2007,38.409,0.04,0.4796,53.955,2.7727,15878583.0,20644122.0,10816070.0,29954298.0,11531.0
34849,20.0,180.0,16.4286,66.7054,3.4138,40.9651,0.0421,0.505,53.9983,12.968,15840856.0,20562906.0,10722545.0,29873340.0,3642.0
35824,10.0,190.0,17.3794,70.406,3.7099,44.5189,0.0142,0.1708,53.8767,6.7689,16114655.0,20744686.0,10894797.0,30273014.0,3065.0
64422,0.0,180.0,16.605,68.2036,3.4102,40.9226,0.0318,0.3817,54.2683,15.3564,15774694.0,20514202.0,10617430.0,29873338.0,6924.0
1489748,15.0,180.0,15.9043,66.0518,3.2483,38.98,0.0632,0.7584,54.0845,4.3427,15605229.0,20318710.0,10546736.0,29545342.0,220782.5
139431,,180.0,16.7483,67.8504,3.3955,40.7463,0.0303,0.3637,53.9933,8.8468,15796676.0,20581376.0,10642699.0,29954306.0,10012.0
14603,25.0,180.0,16.9681,66.7209,3.4098,40.9173,0.031,0.3717,53.8344,13.0892,15898749.0,20645858.0,10775400.0,30034648.0,33132.229
24636,5.0,175.0,16.45,63.8657,2.8289,33.9469,0.0455,0.5457,53.7625,0.6151,15884616.0,20736086.0,10879964.0,29954320.0,1714.7
24056,15.0,180.0,15.257,65.3543,3.197,38.3644,0.078,0.9365,54.1867,12.2123,15680455.0,20590340.0,10580488.0,29710186.0,763.0
16955,11.0,195.0,16.45,63.8657,2.8289,33.9469,0.0455,0.5457,53.7625,8.419,15884616.0,20736086.0,10879964.0,29954320.0,883.3
1124788,20.0,180.0,16.8199,68.5577,3.469,41.6279,0.0276,0.3313,54.1327,11.356,15811648.0,20615884.0,10620657.0,30034696.0,112104.2
33683,20.0,180.0,16.7729,69.3476,3.6011,43.2134,0.0255,0.3057,54.3687,9.4799,15728394.0,20603904.0,10542131.0,30034664.0,3317.3333333333335
113153,25.0,180.0,16.239,66.6094,3.3684,40.4213,0.0488,0.5851,54.263,8.4122,15603863.0,20342798.0,10484957.0,29628006.0,9117.0
49059,20.0,180.0,17.1561,65.7305,3.3088,39.7052,0.0279,0.3353,53.4887,9.6589,16037116.0,20714674.0,10897781.0,30114726.0,3993.3333333333335
70040,10.0,225.0,15.9766,64.7556,3.0162,36.1948,0.058,0.6955,53.9042,9.963,15865550.0,20690886.0,10835065.0,29873330.0,1944.0
82405,20.0,180.0,16.3116,66.2977,3.3654,40.3848,0.0485,0.582,54.0842,6.1582,15738751.0,20431482.0,10622686.0,29710196.0,8113.333333333333
212359,20.0,180.0,15.3582,67.0786,3.4653,41.5832,0.0734,0.8803,54.6408,11.8807,15855106.0,20752146.0,10830938.0,29873340.0,27179.666666666668
115211,,180.0,16.1,66.7466,3.3735,40.4815,0.0525,0.6302,54.1574,7.7637,15726992.0,20445988.0,10616892.0,29710182.0,9823.333333333334
140890,,0.0,17.1729,66.0489,3.3673,40.4072,0.0276,0.3318,53.5907,10.572,16047918.0,20715144.0,10903660.0,30114706.0,3870.5
16384,10.0,193.0,14.718,66.812,3.2435,38.9225,0.0897,1.0759,54.5057,11.6426,15724111.0,20838874.0,10666889.0,29792080.0,1624.3333333333333
93832,0.0,180.0,15.2768,64.6193,3.0604,36.7242,0.0844,1.0132,54.016,4.5224,15621828.0,20544606.0,10560419.0,29628012.0,11387.0
1463709,,90.0,16.1409,66.0651,3.3165,39.7983,0.0551,0.6607,54.0772,8.6271,15672428.0,20373718.0,10577947.0,29628006.0,145059.3
143296,20.0,180.0,16.3768,66.7597,3.3666,40.3997,0.0452,0.5421,54.0317,3.7319,15800277.0,20500248.0,10675977.0,29792066.0,15487.0
1140688,,180.0,15.7301,65.8665,3.0733,36.8801,0.0553,0.6641,53.9546,6.7834,15892500.0,20814000.0,10868816.0,29954298.0,96246.2
93281,20.0,180.0,15.2359,65.1966,3.09,37.08,0.0775,0.9297,54.0255,9.5927,15706461.0,20615454.0,10664607.0,29710214.0,8097.666666666667
354772,0.0,180.0,15.9922,66.0406,3.3026,39.6311,0.0597,0.7161,54.1571,5.6258,15578548.0,20300948.0,10497070.0,29545358.0,22886.0
520315,,180.0,16.1,66.7466,3.3735,40.4815,0.0525,0.6302,54.1574,9.6062,15726992.0,20445988.0,10616892.0,29710182.0,29930.0
77941,20.0,0.0,15.5235,65.3595,3.1555,37.8654,0.072,0.8643,54.0593,10.3249,15705832.0,20548346.0,10620043.0,29710186.0,6576.333333333333
55927,,0.0,16.3651,66.4105,3.2456,38.9474,0.044,0.5277,53.9433,9.786,15789122.0,20574660.0,10752859.0,29873334.0,3809.3333333333335
62945,0.0,178.0,11.696,70.1621,3.2372,38.8464,0.2055,2.4656,60.4986,13.6901,15642673.0,21056634.0,10482587.0,29792066.0,2175.0
100027,20.0,180.0,16.3785,66.4261,3.4015,40.8184,0.0439,0.5268,53.999,8.0383,15842389.0,20569312.0,10745462.0,29873334.0,8486.333333333334
100709,20.0,190.0,16.6872,68.7722,3.4612,41.5348,0.0281,0.3371,54.1843,11.2841,15779365.0,20568886.0,10601885.0,29954278.0,9322.666666666666
44924,,45.0,16.8982,66.0949,3.1697,38.036,0.0324,0.3887,53.6322,8.6471,15896823.0,20679670.0,10816922.0,30034650.0,3853.6666666666665
96711,25.0,180.0,15.2768,64.6193,3.0604,36.7242,0.0844,1.0132,54.016,4.9293,15621828.0,20544606.0,10560419.0,29628012.0,8793.0
122144,,180.0,10.5068,63.8586,1.9916,23.8995,0.2458,2.9492,47.7778,4.5854,16481614.0,20176692.0,11599452.0,28074784.0,10857.666666666666
32776,,180.0,10.5676,66.4341,2.3833,28.5999,0.2463,2.956,51.2933,8.543,15704655.0,19779198.0,10768365.0,27803062.0,154700.7
92996,45.0,90.0,11.3546,64.365,2.3202,27.8423,0.2248,2.6981,50.2718,9.9584,15976656.0,19974162.0,11065143.0,28074768.0,6432.0
66243,52.0,0.0,10.2508,63.0156,1.8605,22.326,0.2524,3.0293,46.9638,1.3706,16670753.0,20246596.0,11843628.0,28074806.0,6747.333333333333
49323,5.0,180.0,9.5543,68.1272,2.3745,28.4942,0.2883,3.4592,52.8598,10.7148,15433476.0,19572998.0,10452302.0,27435746.0,4034.6666666666665
41123,,216.0,10.8912,63.8674,2.0802,24.9627,0.234,2.8081,47.9561,12.637,16457051.0,20180306.0,11554725.0,28164624.0,3673.3333333333335
127731,55.0,90.0,10.5369,67.1358,2.4759,29.7111,0.246,2.9524,52.1632,4.8328,15636355.0,19764994.0,10643278.0,27803046.0,10038.333333333334
72360,52.0,0.0,9.7657,50.8959,1.2187,14.6241,0.2964,3.5568,45.5476,14.7892,17386496.0,20503378.0,12626709.0,27620148.0,7840.333333333333
1370215,0.0,180.0,10.8826,66.3197,2.4563,29.4758,0.2392,2.8709,51.4852,11.8812,15737360.0,19818240.0,10786726.0,27894202.0,120400.5
21222,,50.0,10.2508,63.0156,1.8605,22.326,0.2524,3.0293,46.9638,4.8591,16670753.0,20246596.0,11843628.0,28074806.0,2225.3333333333335
43911,,180.0,10.265,62.3817,1.841,22.0922,0.2527,3.0322,46.6507,11.5438,16740416.0,20269130.0,11922995.0,28074784.0,3933.6666666666665
182420,,180.0,9.6748,66.5391,2.2026,26.4306,0.2857,3.4288,51.1945,3.531,15799907.0,19785108.0,10822735.0,27620150.0,11030.7
68439,20.0,180.0,12.2918,63.5837,3.233,38.796,0.2751,3.3011,57.4345,8.3447,14456491.0,19518718.0,9412855.0,28164580.0,7135.0
62109,,90.0,13.0611,64.1564,3.1438,37.7255,0.232,2.7837,56.2993,12.4558,14646192.0,19498590.0,9622152.0,28253914.0,3051.0
46092,25.0,180.0,13.6764,64.06,3.0935,37.1217,0.1708,2.0501,55.6252,0.5836,15228997.0,19674394.0,10135039.0,28519734.0,5165.0
50253,25.0,180.0,12.0769,63.9408,3.307,39.6839,0.284,3.4084,57.7363,2.6288,14451900.0,19536856.0,9403294.0,28164608.0,4541.1
97715,0.0,90.0,13.6764,64.06,3.0935,37.1217,0.1708,2.0501,55.6252,9.0862,15228997.0,19674394.0,10135039.0,28519734.0,6787.1
78251,25.0,180.0,13.6764,64.06,3.0935,37.1217,0.1708,2.0501,55.6252,7.3296,15228997.0,19674394.0,10135039.0,28519734.0,3523.2
52232,20.0,0.0,11.4468,64.4666,3.2822,39.3861,0.3237,3.8845,58.2087,9.8288,14384575.0,19545588.0,9315236.0,28074768.0,2575.3
48695,20.0,175.0,12.4764,68.1812,3.1325,37.5906,0.2657,3.1888,56.583,9.2581,14375213.0,19427346.0,9498165.0,28074724.0,3865.0
61103,0.0,0.0,12.2918,63.5837,3.233,38.796,0.2751,3.3011,57.4345,12.986,14456491.0,19518718.0,9412855.0,28164580.0,1662.2
16475,25.0,180.0,11.7832,64.0279,3.3477,40.1722,0.3155,3.7859,57.513,10.8875,14343877.0,19484452.0,9367344.0,28074758.0,1610.6
51329,25.0,180.0,11.56,64.3776,3.3071,39.6858,0.3229,3.8745,57.9758,13.7621,14373211.0,19511980.0,9349021.0,28074760.0,2156.4
69638,,180.0,13.437,63.6567,3.0029,36.0346,0.1905,2.2856,55.9747,8.7117,14806439.0,19647394.0,9803157.0,28431496.0,5865.0
39055,20.0,180.0,12.8133,65.8937,3.1443,37.7311,0.2512,3.0149,56.5772,13.6339,14413288.0,19471556.0,9484567.0,28164518.0,3771.4
44493,25.0,180.0,12.0769,63.9408,3.307,39.6839,0.284,3.4084,57.7363,2.5506,14451900.0,19536856.0,9403294.0,28164608.0,4341.3
20539,20.0,180.0,13.6764,64.06,3.0935,37.1217,0.1708,2.0501,55.6252,14.1307,15228997.0,19674394.0,10135039.0,28519734.0,1500.0
79761,20.0,149.0,12.5753,62.9736,3.221,38.6518,0.2638,3.1654,56.9202,8.4492,14426204.0,19493224.0,9428044.0,28164456.0,6405.9
74935,0.0,180.0,13.6764,64.06,3.0935,37.1217,0.1708,2.0501,55.6252,7.7023,15228997.0,19674394.0,10135039.0,28519734.0,4597.9
20100,25.0,170.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,9.9112,14706504.0,19572862.0,9682376.0,28342938.0,2024.6666666666667
47009,25.0,173.0,12.2918,63.5837,3.233,38.796,0.2751,3.3011,57.4345,6.3811,14456491.0,19518718.0,9412855.0,28164580.0,1726.0
39912,25.0,180.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,1.2785,14706504.0,19572862.0,9682376.0,28342938.0,3336.5
77374,22.0,191.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,7.2794,14706504.0,19572862.0,9682376.0,28342938.0,4915.8
108936,25.0,180.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,9.7212,14706504.0,19572862.0,9682376.0,28342938.0,8950.9
50836,,188.0,13.6764,64.06,3.0935,37.1217,0.1708,2.0501,55.6252,3.2642,15228997.0,19674394.0,10135039.0,28519734.0,2337.6
23007,20.0,180.0,13.437,63.6567,3.0029,36.0346,0.1905,2.2856,55.9747,9.4376,14806439.0,19647394.0,9803157.0,28431496.0,1618.3333333333333
49038,27.0,180.0,13.6764,64.06,3.0935,37.1217,0.1708,2.0501,55.6252,2.0742,15228997.0,19674394.0,10135039.0,28519734.0,3813.9
41840,20.0,180.0,13.0611,64.1564,3.1438,37.7255,0.232,2.7837,56.2993,8.4899,14646192.0,19498590.0,9622152.0,28253914.0,3641.3
59174,15.0,192.0,12.8672,62.8745,3.1733,38.0793,0.2387,2.8639,56.7864,11.9962,14545016.0,19534126.0,9511551.0,28253976.0,5405.1
53058,25.0,180.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,9.7524,14706504.0,19572862.0,9682376.0,28342938.0,1778.3333333333333
27795,20.0,180.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,9.8621,14706504.0,19572862.0,9682376.0,28342938.0,5741.1
130655,20.0,180.0,12.0769,63.9408,3.307,39.6839,0.284,3.4084,57.7363,5.3937,14451900.0,19536856.0,9403294.0,28164608.0,13283.333333333334
108149,25.0,180.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,9.4303,14706504.0,19572862.0,9682376.0,28342938.0,12068.0
37510,35.0,180.0,11.56,64.3776,3.3071,39.6858,0.3229,3.8745,57.9758,8.9738,14373211.0,19511980.0,9349021.0,28074760.0,1791.6
171770,20.0,180.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,2.4249,14706504.0,19572862.0,9682376.0,28342938.0,15994.666666666666
45925,10.0,180.0,12.8133,65.8937,3.1443,37.7311,0.2512,3.0149,56.5772,10.283,14413288.0,19471556.0,9484567.0,28164518.0,4474.0
15930,25.0,180.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,4.6212,14706504.0,19572862.0,9682376.0,28342938.0,1330.0
76601,9.0,180.0,13.2976,65.3519,3.1456,37.7475,0.2067,2.4801,56.0423,15.86,14873928.0,19534710.0,9832223.0,28342934.0,5504.666666666667
97338,12.0,186.0,12.8133,65.8937,3.1443,37.7311,0.2512,3.0149,56.5772,6.3231,14413288.0,19471556.0,9484567.0,28164518.0,13795.333333333334
16003,5.0,215.0,12.5753,62.9736,3.221,38.6518,0.2638,3.1654,56.9202,2.1906,14426204.0,19493224.0,9428044.0,28164456.0,1544.3333333333333
52025,25.0,181.0,13.6764,64.06,3.0935,37.1217,0.1708,2.0501,55.6252,6.9916,15228997.0,19674394.0,10135039.0,28519734.0,5504.4
194883,25.0,182.0,13.7445,64.1143,2.9864,35.8366,0.1677,2.0126,55.4647,14.2669,15164677.0,19687170.0,10080024.0,28519746.0,16000.0
304587,25.0,180.0,13.7445,64.1143,2.9864,35.8366,0.1677,2.0126,55.4647,13.6256,15164677.0,19687170.0,10080024.0,28519746.0,25518.7
111566,22.0,180.0,12.8672,62.8745,3.1733,38.0793,0.2387,2.8639,56.7864,13.5117,14545016.0,19534126.0,9511551.0,28253976.0,9315.666666666666
121723,20.0,180.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,1.793,14706504.0,19572862.0,9682376.0,28342938.0,11308.666666666666
131455,25.0,180.0,12.0769,63.9408,3.307,39.6839,0.284,3.4084,57.7363,2.3285,14451900.0,19536856.0,9403294.0,28164608.0,11177.8
123762,20.0,180.0,13.0611,64.1564,3.1438,37.7255,0.232,2.7837,56.2993,3.0404,14646192.0,19498590.0,9622152.0,28253914.0,13094.333333333334
134203,20.0,180.0,12.2918,63.5837,3.233,38.796,0.2751,3.3011,57.4345,7.3395,14456491.0,19518718.0,9412855.0,28164580.0,10745.0
124118,15.0,180.0,12.8672,62.8745,3.1733,38.0793,0.2387,2.8639,56.7864,14.0471,14545016.0,19534126.0,9511551.0,28253976.0,12058.6
93383,25.0,180.0,13.437,63.6567,3.0029,36.0346,0.1905,2.2856,55.9747,9.8383,14806439.0,19647394.0,9803157.0,28431496.0,7125.3
185513,25.0,180.0,12.9771,62.9801,3.1379,37.6554,0.2349,2.8188,56.5961,5.6904,14593075.0,19515054.0,9541963.0,28253914.0,17159.2
150642,25.0,180.0,12.2918,63.5837,3.233,38.796,0.2751,3.3011,57.4345,8.7872,14456491.0,19518718.0,9412855.0,28164580.0,12343.8
119709,,160.0,12.8672,62.8745,3.1733,38.0793,0.2387,2.8639,56.7864,6.093,14545016.0,19534126.0,9511551.0,28253976.0,7230.8
279545,18.0,180.0,12.7211,68.9588,3.3416,40.0986,0.2185,2.6218,55.8493,7.2642,14795147.0,19485282.0,9836535.0,28253996.0,29562.333333333332
193400,25.0,180.0,11.3106,64.7987,3.2576,39.0917,0.3246,3.8946,58.3912,10.6307,14393095.0,19572860.0,9289627.0,28074760.0,15082.333333333334
154512,30.0,180.0,12.8672,62.8745,3.1733,38.0793,0.2387,2.8639,56.7864,8.89,14545016.0,19534126.0,9511551.0,28253976.0,10023.6
60354,20.0,180.0,13.6353,65.0099,3.0948,37.1371,0.1697,2.0367,55.5803,12.8952,15303516.0,19658972.0,10210593.0,28519744.0,2247.7
33307,25.0,180.0,11.4468,64.4666,3.2822,39.3861,0.3237,3.8845,58.2087,11.0628,14384575.0,19545588.0,9315236.0,28074768.0,2549.5
139387,20.0,180.0,13.7445,64.1143,2.9864,35.8366,0.1677,2.0126,55.4647,2.7313,15164677.0,19687170.0,10080024.0,28519746.0,8607.4
79723,0.0,90.0,12.8672,62.8745,3.1733,38.0793,0.2387,2.8639,56.7864,10.1385,14545016.0,19534126.0,9511551.0,28253976.0,3946.4
20978,25.0,180.0,11.4468,64.4666,3.2822,39.3861,0.3237,3.8845,58.2087,9.2088,14384575.0,19545588.0,9315236.0,28074768.0,1349.3
168932,4.0,192.0,12.8672,62.8745,3.1733,38.0793,0.2387,2.8639,56.7864,12.8638,14545016.0,19534126.0,9511551.0,28253976.0,28611.071999999996
52026,20.0,180.0,11.3106,64.7987,3.2576,39.0917,0.3246,3.8946,58.3912,6.6934,14393095.0,19572860.0,9289627.0,28074760.0,4316.0
16486,30.0,180.0,12.4764,68.1812,3.1325,37.5906,0.2657,3.1888,56.583,11.3697,14375213.0,19427346.0,9498165.0,28074724.0,1377.3333333333333
49654,25.0,180.0,12.9771,62.9801,3.1379,37.6554,0.2349,2.8188,56.5961,8.3597,14593075.0,19515054.0,9541963.0,28253914.0,4544.666666666667
29884,25.0,180.0,12.0769,63.9408,3.307,39.6839,0.284,3.4084,57.7363,12.2337,14451900.0,19536856.0,9403294.0,28164608.0,2657.3333333333335
88410,25.0,180.0,11.4468,64.4666,3.2822,39.3861,0.3237,3.8845,58.2087,5.5462,14384575.0,19545588.0,9315236.0,28074768.0,4694.0
42971,20.0,180.0,11.7832,64.0279,3.3477,40.1722,0.3155,3.7859,57.513,8.8423,14343877.0,19484452.0,9367344.0,28074758.0,4502.666666666667
25778,20.0,180.0,13.0611,64.1564,3.1438,37.7255,0.232,2.7837,56.2993,10.1952,14646192.0,19498590.0,9622152.0,28253914.0,1902.3333333333333
67267,10.0,148.0,11.4468,64.4666,3.2822,39.3861,0.3237,3.8845,58.2087,11.7827,14384575.0,19545588.0,9315236.0,28074768.0,5581.333333333333
35130,23.0,180.0,13.7445,64.1143,2.9864,35.8366,0.1677,2.0126,55.4647,7.138,15164677.0,19687170.0,10080024.0,28519746.0,2555.3333333333335
44394,15.0,180.0,12.2918,63.5837,3.233,38.796,0.2751,3.3011,57.4345,6.1045,14456491.0,19518718.0,9412855.0,28164580.0,2835.0
44405,15.0,180.0,12.7211,68.9588,3.3416,40.0986,0.2185,2.6218,55.8493,7.7924,14795147.0,19485282.0,9836535.0,28253996.0,4409.666666666667
36250,15.0,209.0,13.5137,62.8967,3.0745,36.8939,0.1907,2.2884,56.0141,10.9265,14842528.0,19636358.0,9826639.0,28431608.0,4209.333333333333
58449,25.0,180.0,12.0769,63.9408,3.307,39.6839,0.284,3.4084,57.7363,14.4146,14451900.0,19536856.0,9403294.0,28164608.0,3086.3333333333335
23006,20.0,180.0,13.5024,73.637,3.2007,38.4089,0.1327,1.5928,54.2819,8.4402,15837893.0,19739912.0,10819157.0,28694898.0,2058.3333333333335
110528,30.0,180.0,13.6181,66.8172,3.0188,36.2252,0.1638,1.966,55.3236,10.4937,15384620.0,19641344.0,10299914.0,28519744.0,3314.6666666666665
82592,,90.0,13.6764,64.06,3.0935,37.1217,0.1708,2.0501,55.6252,8.3538,15228997.0,19674394.0,10135039.0,28519734.0,4138.666666666667
39689,25.0,163.0,12.5753,62.9736,3.221,38.6518,0.2638,3.1654,56.9202,5.0851,14426204.0,19493224.0,9428044.0,28164456.0,3022.5
178030,20.0,180.0,13.2976,65.3519,3.1456,37.7475,0.2067,2.4801,56.0423,6.0206,14873928.0,19534710.0,9832223.0,28342934.0,16077.333333333334
21947,25.0,180.0,13.5024,73.637,3.2007,38.4089,0.1327,1.5928,54.2819,5.805,15837893.0,19739912.0,10819157.0,28694898.0,1529.0
10715,5.0,176.0,12.2918,63.5837,3.233,38.796,0.2751,3.3011,57.4345,10.7316,14456491.0,19518718.0,9412855.0,28164580.0,1761.6666666666667
49623,15.0,180.0,13.437,63.6567,3.0029,36.0346,0.1905,2.2856,55.9747,8.7494,14806439.0,19647394.0,9803157.0,28431496.0,5461.666666666667
23788,20.0,180.0,12.8672,62.8745,3.1733,38.0793,0.2387,2.8639,56.7864,13.3887,14545016.0,19534126.0,9511551.0,28253976.0,2912.0
19974,25.0,180.0,13.2364,62.7248,3.0496,36.5956,0.2116,2.5389,56.3473,7.7135,14637698.0,19590224.0,9641826.0,28342918.0,2188.6666666666665
41127,12.0,180.0,12.8133,65.8937,3.1443,37.7311,0.2512,3.0149,56.5772,10.0715,14413288.0,19471556.0,9484567.0,28164518.0,5456.0
110244,25.0,180.0,11.3106,64.7987,3.2576,39.0917,0.3246,3.8946,58.3912,11.4453,14393095.0,19572860.0,9289627.0,28074760.0,9612.7
123026,25.0,180.0,11.4468,64.4666,3.2822,39.3861,0.3237,3.8845,58.2087,5.7667,14384575.0,19545588.0,9315236.0,28074768.0,13364.333333333334
47311,25.0,180.0,10.8908,64.8326,3.2071,38.4856,0.3698,4.438,58.7406,11.2241,14306447.0,19518678.0,9279133.0,27984538.0,4189.0
67150,15.0,180.0,13.2641,62.9045,3.1274,37.5293,0.212,2.544,56.2794,7.5693,14801992.0,19552360.0,9732333.0,28342944.0,7712.666666666667
19922,25.0,180.0,12.9771,62.9801,3.1379,37.6554,0.2349,2.8188,56.5961,10.1196,14593075.0,19515054.0,9541963.0,28253914.0,1991.3333333333333
162394,25.0,180.0,12.9771,62.9801,3.1379,37.6554,0.2349,2.8188,56.5961,4.8709,14593075.0,19515054.0,9541963.0,28253914.0,13238.333333333334
62340,20.0,180.0,13.7445,64.1143,2.9864,35.8366,0.1677,2.0126,55.4647,10.4415,15164677.0,19687170.0,10080024.0,28519746.0,6467.0
133578,10.0,180.0,11.4468,64.4666,3.2822,39.3861,0.3237,3.8845,58.2087,11.1368,14384575.0,19545588.0,9315236.0,28074768.0,15359.0
35364,10.0,180.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,11.2968,14706504.0,19572862.0,9682376.0,28342938.0,4740.0
52058,30.0,180.0,13.5137,62.8967,3.0745,36.8939,0.1907,2.2884,56.0141,10.7731,14842528.0,19636358.0,9826639.0,28431608.0,4451.333333333333
23107,25.0,180.0,11.4468,64.4666,3.2822,39.3861,0.3237,3.8845,58.2087,13.4482,14384575.0,19545588.0,9315236.0,28074768.0,881.0
13271,20.0,180.0,13.2976,65.3519,3.1456,37.7475,0.2067,2.4801,56.0423,10.1226,14873928.0,19534710.0,9832223.0,28342934.0,1757.0
107469,27.0,200.0,13.2641,62.9045,3.1274,37.5293,0.212,2.544,56.2794,10.6255,14801992.0,19552360.0,9732333.0,28342944.0,11813.5
25032,20.0,180.0,12.5753,62.9736,3.221,38.6518,0.2638,3.1654,56.9202,8.7361,14426204.0,19493224.0,9428044.0,28164456.0,2520.3
117215,20.0,180.0,10.4055,65.2529,3.1213,37.4551,0.4084,4.9012,59.4677,14.2319,14256366.0,19521510.0,9213851.0,27894200.0,6488.666666666667
111034,19.0,148.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,4.8655,14706504.0,19572862.0,9682376.0,28342938.0,9125.1
89391,20.0,180.0,13.6764,64.06,3.0935,37.1217,0.1708,2.0501,55.6252,3.0755,15228997.0,19674394.0,10135039.0,28519734.0,9873.0
146948,15.0,180.0,13.6181,66.8172,3.0188,36.2252,0.1638,1.966,55.3236,10.0967,15384620.0,19641344.0,10299914.0,28519744.0,13279.8
115061,15.0,180.0,13.2546,62.7733,3.0976,37.1713,0.2104,2.5245,56.3291,11.0449,14706504.0,19572862.0,9682376.0,28342938.0,9693.333333333334
121616,25.0,180.0,10.4055,65.2529,3.1213,37.4551,0.4084,4.9012,59.4677,10.1811,14256366.0,19521510.0,9213851.0,27894200.0,10138.666666666666
117597,20.0,180.0,13.0611,64.1564,3.1438,37.7255,0.232,2.7837,56.2993,14.2948,14646192.0,19498590.0,9622152.0,28253914.0,9437.3
76616,15.0,180.0,12.8133,65.8937,3.1443,37.7311,0.2512,3.0149,56.5772,10.0943,14413288.0,19471556.0,9484567.0,28164518.0,8555.0
29631,40.0,180.0,12.5753,62.9736,3.221,38.6518,0.2638,3.1654,56.9202,6.4939,14426204.0,19493224.0,9428044.0,28164456.0,537.2
116739,15.0,180.0,12.9771,62.9801,3.1379,37.6554,0.2349,2.8188,56.5961,14.5145,14593075.0,19515054.0,9541963.0,28253914.0,28104.0
86604,20.0,180.0,13.2641,62.9045,3.1274,37.5293,0.212,2.544,56.2794,10.6509,14801992.0,19552360.0,9732333.0,28342944.0,7690.0
38352,15.0,180.0,13.2641,62.9045,3.1274,37.5293,0.212,2.544,56.2794,10.5851,14801992.0,19552360.0,9732333.0,28342944.0,7608.333333333333
108901,20.0,180.0,13.2641,62.9045,3.1274,37.5293,0.212,2.544,56.2794,10.0937,14801992.0,19552360.0,9732333.0,28342944.0,7852.0
100146,25.0,180.0,13.2641,62.9045,3.1274,37.5293,0.212,2.544,56.2794,10.8301,14801992.0,19552360.0,9732333.0,28342944.0,17313.333333333332
130655,23.0,180.0,11.4468,64.4666,3.2822,39.3861,0.3237,3.8845,58.2087,3.6687,14384575.0,19545588.0,9315236.0,28074768.0,13322.333333333334
100391,15.0,180.0,11.56,64.3776,3.3071,39.6858,0.3229,3.8745,57.9758,8.0955,14373211.0,19511980.0,9349021.0,28074760.0,8631.333333333334
