era5_latitude,era5_longitude,climate_annual_temperature_c,climate_m01_temperature_c,climate_m02_temperature_c,climate_m03_temperature_c,climate_m04_temperature_c,climate_m05_temperature_c,climate_m06_temperature_c,climate_m07_temperature_c,climate_m08_temperature_c,climate_m09_temperature_c,climate_m10_temperature_c,climate_m11_temperature_c,climate_m12_temperature_c,climate_annual_relative_humidity_pct,climate_m01_relative_humidity_pct,climate_m02_relative_humidity_pct,climate_m03_relative_humidity_pct,climate_m04_relative_humidity_pct,climate_m05_relative_humidity_pct,climate_m06_relative_humidity_pct,climate_m07_relative_humidity_pct,climate_m08_relative_humidity_pct,climate_m09_relative_humidity_pct,climate_m10_relative_humidity_pct,climate_m11_relative_humidity_pct,climate_m12_relative_humidity_pct,climate_annual_total_precipitation_mm,climate_total_total_precipitation_mm,climate_m01_total_precipitation_mm,climate_m01_total_total_precipitation_mm,climate_m02_total_precipitation_mm,climate_m02_total_total_precipitation_mm,climate_m03_total_precipitation_mm,climate_m03_total_total_precipitation_mm,climate_m04_total_precipitation_mm,climate_m04_total_total_precipitation_mm,climate_m05_total_precipitation_mm,climate_m05_total_total_precipitation_mm,climate_m06_total_precipitation_mm,climate_m06_total_total_precipitation_mm,climate_m07_total_precipitation_mm,climate_m07_total_total_precipitation_mm,climate_m08_total_precipitation_mm,climate_m08_total_total_precipitation_mm,climate_m09_total_precipitation_mm,climate_m09_total_total_precipitation_mm,climate_m10_total_precipitation_mm,climate_m10_total_total_precipitation_mm,climate_m11_total_precipitation_mm,climate_m11_total_total_precipitation_mm,climate_m12_total_precipitation_mm,climate_m12_total_total_precipitation_mm,climate_annual_snowfall_mm,climate_total_snowfall_mm,climate_m01_snowfall_mm,climate_m01_total_snowfall_mm,climate_m02_snowfall_mm,climate_m02_total_snowfall_mm,climate_m03_snowfall_mm,climate_m03_total_snowfall_mm,climate_m04_snowfall_mm,climate_m04_total_snowfall_mm,climate_m05_snowfall_mm,climate_m05_total_snowfall_mm,climate_m06_snowfall_mm,climate_m06_total_snowfall_mm,climate_m07_snowfall_mm,climate_m07_total_snowfall_mm,climate_m08_snowfall_mm,climate_m08_total_snowfall_mm,climate_m09_snowfall_mm,climate_m09_total_snowfall_mm,climate_m10_snowfall_mm,climate_m10_total_snowfall_mm,climate_m11_snowfall_mm,climate_m11_total_snowfall_mm,climate_m12_snowfall_mm,climate_m12_total_snowfall_mm,climate_annual_cloud_cover_pct,climate_m01_cloud_cover_pct,climate_m02_cloud_cover_pct,climate_m03_cloud_cover_pct,climate_m04_cloud_cover_pct,climate_m05_cloud_cover_pct,climate_m06_cloud_cover_pct,climate_m07_cloud_cover_pct,climate_m08_cloud_cover_pct,climate_m09_cloud_cover_pct,climate_m10_cloud_cover_pct,climate_m11_cloud_cover_pct,climate_m12_cloud_cover_pct,era5_lat_idx,era5_lon_idx
43.0,-85.75,9.436,-4.0268,-3.0648,2.0071,8.4532,14.9614,20.1923,22.2805,21.1997,17.1117,10.6448,4.3486,-0.8761,69.6787,76.9322,72.0472,64.5726,59.5152,62.3883,65.8316,68.4454,71.9546,71.7745,71.854,73.3373,77.4918,2.7803,33.3632,2.2991,68.9726,1.9492,58.4745,2.1418,64.2529,3.4572,103.7159,3.6472,109.417,3.3047,99.1421,3.2007,96.0197,3.1078,93.235,2.7273,81.8176,2.8941,86.8225,2.4455,73.3662,2.1887,65.6614,0.3811,4.5737,1.2801,38.404,1.0513,31.5375,0.5472,16.4165,0.2251,6.752,0.0006,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277,0.8299,0.3567,10.7012,1.085,32.5503,63.3527,82.268,72.0617,63.5082,62.9217,59.757,54.6658,49.3547,50.6602,50.3608,61.2035,71.9121,81.5585,26,157
43.0,-85.5,9.2833,-4.3814,-3.2254,1.9625,8.473,14.9817,20.1311,22.1849,21.0712,16.9558,10.4392,4.063,-1.2559,69.3229,77.2581,71.661,63.702,58.3916,61.3767,65.2361,67.7073,71.3977,71.4904,71.8869,73.6866,78.0803,2.7616,33.1397,2.2937,68.8095,1.9703,59.1097,2.127,63.8103,3.4614,103.8427,3.6076,108.2287,3.4479,103.4355,3.0973,92.9184,3.0502,91.5051,2.6885,80.6561,2.8457,85.372,2.4086,72.258,2.1415,64.2452,0.3764,4.5168,1.2323,36.9687,1.0474,31.4217,0.5577,16.7317,0.2411,7.2331,0.0006,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346,1.0376,0.3426,10.2768,1.0605,31.8165,63.4524,81.1238,71.6606,63.7833,63.3481,60.2541,55.3159,50.2692,51.46,50.8404,61.2242,71.2556,80.8933,26,158
44.75,-94.5,7.3165,-10.0378,-7.522,-0.5902,7.6266,14.8343,20.292,22.4142,20.9907,16.6666,9.0904,0.6932,-6.6598,69.6297,77.7571,75.3602,70.9603,58.7003,59.0722,66.0827,70.8678,72.4476,68.1032,65.2997,71.8848,79.021,2.3969,28.7633,0.864,25.9199,0.978,29.3388,1.7181,51.5432,2.9119,87.3566,3.601,108.0303,4.504,135.1204,3.1689,95.0661,3.3131,99.3938,2.8847,86.5402,2.124,63.7207,1.5513,46.5393,1.1443,34.3294,0.372,4.464,0.7341,22.0232,0.8036,24.1075,0.7309,21.9269,0.4872,14.616,0.0156,0.4671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,2.4989,0.7242,21.7271,0.8852,26.5546,57.7874,65.9039,63.7139,62.1504,61.7775,60.0608,56.3582,45.442,46.8128,46.513,55.3668,61.8987,67.4511,19,122
37.0,-93.25,13.9114,1.3148,3.7719,8.6469,13.9512,18.7186,23.5304,25.7808,24.9997,20.6989,14.4613,8.0905,2.9711,67.9097,67.7016,64.2049,62.671,63.6714,71.7338,71.28,69.5353,68.7851,69.2154,67.7264,68.0858,70.3063,3.0957,37.149,2.2631,67.894,2.4403,73.2088,3.4586,103.7569,4.3573,130.7201,4.3385,130.1556,3.2607,97.8222,2.7424,82.2735,2.5822,77.4651,3.1808,95.4247,2.9896,89.6893,3.1381,94.1439,2.3972,71.9156,0.1124,1.3488,0.3636,10.9086,0.3856,11.5676,0.2078,6.2346,0.0112,0.3362,0.0061,0.1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.1347,0.0634,1.9021,0.3065,9.1958,52.3941,56.6357,59.8275,57.4578,55.4198,58.1357,51.9465,46.4756,45.9445,42.7198,44.8506,51.9033,57.412,50,127
39.0,-94.25,13.0202,-1.1356,1.48,7.1983,13.0104,18.5877,23.8252,25.9922,24.9772,20.3927,13.7888,6.9183,1.2072,67.0461,69.4494,66.1454,63.432,61.8324,67.2767,67.7696,68.2672,68.4195,68.0593,65.8103,67.1875,70.9036,2.9132,34.9588,1.364,40.9193,1.923,57.6887,2.6609,79.8264,4.1947,125.8411,4.6466,139.3986,4.2721,128.1643,3.2744,98.2323,2.9551,88.6536,3.0464,91.3906,2.8136,84.4069,2.1812,65.4364,1.6268,48.8052,0.1668,2.0021,0.5022,15.0666,0.6005,18.0144,0.2754,8.2622,0.0402,1.2069,0.0191,0.5741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496,1.4894,0.1161,3.4838,0.3989,11.9662,52.6701,57.1081,59.7419,58.8713,57.5224,58.1236,52.0663,46.576,45.8705,41.9601,45.5068,52.0688,56.6249,42,123
37.25,-93.25,13.693,0.9245,3.4157,8.3646,13.7284,18.6046,23.4383,25.6799,24.866,20.5042,14.2624,7.8602,2.6675,67.9499,68.4088,64.629,62.8971,63.6324,71.2126,70.8342,69.1777,68.5773,69.3616,67.728,68.2586,70.681,3.1628,37.9535,2.2124,66.3719,2.4066,72.197,3.3599,100.7967,4.4474,133.4209,4.5324,135.9711,3.4945,104.8336,3.0009,90.0269,2.7545,82.6359,3.3421,100.2636,3.0446,91.3372,3.0572,91.7168,2.3011,69.0336,0.1301,1.5606,0.4292,12.876,0.4386,13.1569,0.2255,6.7658,0.0235,0.7052,0.0125,0.3753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.1621,0.0837,2.512,0.3422,10.2658,52.7068,57.1192,60.4106,57.887,56.021,58.1976,52.014,46.5247,46.1011,42.9306,45.1395,52.2265,57.91,49,127
38.25,-94.25,13.7941,0.0271,2.7055,8.244,13.8505,19.1622,24.2454,26.4976,25.5327,20.9241,14.4374,7.7541,2.1483,66.1776,68.1765,64.2775,61.6696,60.877,67.4072,67.9626,67.3719,67.3249,67.7633,65.2665,66.2243,69.8103,2.9874,35.8484,1.6145,48.4362,2.0552,61.657,2.7981,83.9434,4.1305,123.9147,4.8849,146.5473,4.1149,123.4455,3.1144,93.4315,2.7796,83.3893,3.2134,96.4012,2.8649,85.948,2.4714,74.1405,1.8065,54.1964,0.1342,1.6102,0.4478,13.4349,0.4706,14.1177,0.2128,6.3829,0.0174,0.5212,0.0149,0.4463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229,0.6869,0.0953,2.8596,0.3285,9.8553,52.1379,56.1041,59.4374,58.016,56.6903,57.7339,51.5175,45.9768,45.0565,42.6376,44.7656,51.4789,56.2404,45,123
38.75,-94.25,13.1864,-0.8155,1.8175,7.4521,13.1837,18.6747,23.8563,26.0594,25.0693,20.4755,13.912,7.1045,1.4469,66.8931,69.2029,65.7029,63.052,61.7037,67.4881,67.9485,68.0681,68.0942,68.0287,65.7469,67.0192,70.6621,2.9109,34.9311,1.4327,42.9821,1.9755,59.2642,2.683,80.4892,4.1251,123.7526,4.594,137.8212,4.2018,126.0529,3.1522,94.5663,2.9748,89.2448,3.021,90.6296,2.8357,85.0716,2.2745,68.2344,1.6608,49.8247,0.1552,1.8619,0.4786,14.3595,0.5489,16.4666,0.256,7.6799,0.0312,0.9365,0.0192,0.5765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444,1.3325,0.1081,3.2439,0.3753,11.26,52.5315,56.7104,59.7077,58.5694,57.2867,58.0449,51.8443,46.6488,45.6474,42.2153,45.2485,51.892,56.5625,43,123
39.75,-92.5,12.2348,-2.3275,0.2263,6.1894,12.3927,18.1236,23.3253,25.4148,24.2163,19.7811,13.065,6.0766,0.3335,66.8117,70.6089,67.0826,63.2795,60.4541,65.593,66.4841,67.137,68.7448,67.1305,65.7519,67.6426,71.831,2.8592,34.3101,1.5785,47.3547,2.0906,62.7174,2.7253,81.7575,4.0176,120.5273,4.5868,137.6038,3.5929,107.7881,3.3523,100.5688,2.8274,84.8217,2.7946,83.8394,2.5768,77.3029,2.3969,71.908,1.7704,53.113,0.189,2.2678,0.6336,19.0077,0.6685,20.0539,0.3299,9.8968,0.0611,1.8315,0.001,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355,1.0636,0.1202,3.6063,0.4182,12.5456,54.9072,61.4275,61.9901,61.6212,59.1111,59.848,54.0091,47.7944,46.1459,42.8933,48.3364,54.9154,60.7938,39,130
40.0,-93.5,11.9473,-2.8304,-0.3019,5.8647,12.0409,17.8805,23.2589,25.3527,24.1254,19.5798,12.8306,5.7156,-0.1495,67.8769,71.3281,68.6227,64.8103,62.2128,66.7892,67.3744,68.0538,69.8667,68.3326,66.2528,68.3394,72.5397,2.9062,34.8748,1.3349,40.0467,1.8332,54.9946,2.7533,82.5977,4.0518,121.5553,4.7252,141.7561,3.8613,115.839,3.6479,109.436,3.2455,97.3644,3.0068,90.2042,2.7412,82.2363,2.0869,62.6059,1.5869,47.6065,0.1946,2.3348,0.612,18.3587,0.663,19.8894,0.341,10.231,0.0941,2.8243,0.0188,0.5651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195,0.5851,0.142,4.261,0.4443,13.3305,54.2897,60.3839,60.8177,60.518,59.3943,59.5818,53.6788,47.3429,46.2495,42.175,47.6295,54.1978,59.5075,38,126
38.0,-91.75,13.4701,0.3075,2.7678,7.9542,13.6388,18.5964,23.46,25.7158,24.6971,20.2904,14.1436,7.6634,2.4063,66.8917,67.6965,63.7219,61.8346,61.9016,70.2864,69.7833,67.9217,68.5335,68.9757,66.1135,66.349,69.5832,2.9862,35.8343,2.3146,69.438,2.372,71.1594,3.0719,92.1564,4.1375,124.1264,4.1951,125.8526,3.3828,101.4843,2.9607,88.8195,2.476,74.2798,2.8821,86.4639,2.7873,83.6182,3.0288,90.8642,2.2256,66.7677,0.1445,1.7336,0.5024,15.0733,0.4757,14.2708,0.2428,7.2846,0.0277,0.8321,0.0019,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.1185,0.1282,3.8466,0.3508,10.5247,54.6273,59.7685,62.6287,60.3311,57.8471,59.3431,53.1883,48.8779,47.2915,44.1237,46.8371,54.5933,60.6968,46,133
37.75,-92.25,13.6284,0.6496,3.1171,8.2217,13.7767,18.6704,23.4565,25.7285,24.7584,20.3946,14.2752,7.871,2.6215,67.1072,67.3553,63.4039,61.7413,62.3077,70.7551,70.7912,68.7294,68.9877,69.3096,66.306,66.2761,69.3236,3.0076,36.0906,2.241,67.2302,2.3445,70.3354,3.0833,92.4988,4.2751,128.253,4.1718,125.1545,3.329,99.8688,3.0025,90.0745,2.6004,78.0106,2.899,86.9694,2.8582,85.7449,3.0141,90.4236,2.2718,68.1553,0.1373,1.6474,0.4801,14.4019,0.4656,13.9666,0.2231,6.6929,0.0249,0.7463,0.0063,0.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.1314,0.1099,3.2978,0.3332,9.9974,53.9993,58.8406,61.9132,59.5288,57.429,59.0224,52.3363,47.9903,46.9104,44.0157,46.1846,53.9084,59.9121,47,131
39.0,-93.25,13.193,-0.9691,1.6697,7.3932,13.2638,18.8045,23.8936,25.9912,25.0228,20.6138,13.9833,7.1749,1.4746,66.3013,69.186,65.4495,62.409,60.6443,66.3443,67.408,68.2778,68.0164,66.4988,64.8403,66.1887,70.3528,2.928,35.1359,1.6282,48.8472,2.1159,63.4766,2.7981,83.9434,4.2419,127.2573,4.6516,139.5473,4.2086,126.2569,3.2486,97.4579,2.6383,79.1492,2.7573,82.7179,2.7664,82.9926,2.3004,69.0126,1.7806,53.4191,0.16,1.9205,0.5361,16.0823,0.5883,17.6487,0.2373,7.1177,0.0399,1.1969,0.0187,0.5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297,0.8912,0.0947,2.84,0.3759,11.2772,53.6663,59.1921,61.4265,60.0801,58.09,58.6106,52.6512,46.6616,45.9573,42.5915,46.5256,53.285,58.9245,42,127
37.75,-92.75,13.697,0.6691,3.1444,8.2646,13.7616,18.7006,23.5315,25.8593,24.929,20.5585,14.3547,7.9321,2.6581,66.7282,67.229,63.294,61.5703,62.1315,70.2954,70.3115,68.0136,68.0965,68.4792,66.0405,66.2575,69.0189,3.0419,36.5025,2.1889,65.6662,2.3386,70.1571,3.077,92.309,4.3899,131.6957,4.4097,132.2899,3.5295,105.8865,3.0006,90.0173,2.5693,77.0779,2.934,88.0203,2.8642,85.9251,2.9627,88.8805,2.2383,67.1501,0.1407,1.6886,0.5057,15.1711,0.4749,14.2479,0.2226,6.6786,0.0298,0.8945,0.0097,0.2909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.1493,0.1038,3.1128,0.3371,10.1118,53.5235,58.2128,61.4196,59.0324,57.2198,58.5059,52.1278,47.3072,46.5797,43.6306,45.781,53.2576,59.2072,47,129
39.75,-93.5,12.3432,-2.2938,0.2712,6.3204,12.426,18.2109,23.5298,25.6126,24.4474,19.9267,13.1807,6.1468,0.3403,67.4603,70.6885,67.8282,64.3915,61.9009,66.51,67.1925,68.0315,69.3114,67.8149,66.0495,67.9115,71.8936,2.9068,34.881,1.3897,41.6908,1.8879,56.6368,2.7562,82.6855,4.1479,124.4364,4.7609,142.828,3.8015,114.0442,3.5627,106.8802,3.0575,91.7263,3.0178,90.5342,2.7624,82.8714,2.1427,64.2805,1.5939,47.8172,0.1849,2.2192,0.5992,17.9772,0.6413,19.2389,0.3256,9.769,0.0727,2.1825,0.0182,0.5445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.7503,0.1202,3.6068,0.4169,12.5074,54.0116,59.8662,60.8861,60.5642,58.9682,59.2425,53.2848,47.052,45.9045,42.2783,47.218,53.7918,59.0824,39,126
39.0,-93.75,13.1324,-1.052,1.5898,7.3218,13.1662,18.7428,23.8953,25.9892,25.0055,20.5414,13.926,7.0908,1.3718,66.7786,69.4174,65.9156,63.0828,61.3619,66.7907,67.6559,68.6575,68.5113,67.3017,65.3099,66.6674,70.6718,2.9267,35.1201,1.4936,44.8093,2.0307,60.9217,2.7458,82.3736,4.1763,125.288,4.6219,138.6566,4.3241,129.7226,3.428,102.8385,2.7766,83.2977,2.8626,85.8784,2.7666,82.9983,2.2114,66.3433,1.6825,50.4751,0.1617,1.9409,0.5133,15.3975,0.5988,17.9634,0.2501,7.5026,0.0397,1.1902,0.0212,0.6361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389,1.1685,0.0995,2.984,0.3795,11.385,53.1478,58.2057,60.5807,59.4648,57.7889,58.3171,52.2819,46.53,45.8175,42.3297,46.0057,52.6668,57.7844,42,125
37.75,-90.5,13.4693,0.4768,2.8567,7.9257,13.6455,18.6316,23.4576,25.4903,24.51,20.2796,14.1851,7.6446,2.5285,67.4624,68.2925,64.8641,62.6385,62.7874,70.4343,69.706,68.8871,69.2805,68.9126,65.9749,67.1327,70.6389,3.0786,36.9437,2.4352,73.0572,2.5573,76.7193,3.381,101.4309,4.2962,128.8853,4.2063,126.1883,3.2843,98.5298,3.0077,90.2309,2.5635,76.9062,2.7814,83.4427,2.8124,84.3706,3.168,95.0394,2.4503,73.5092,0.1335,1.6026,0.4051,12.1527,0.4913,14.7376,0.2412,7.236,0.0116,0.3471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.1514,0.0901,2.7037,0.3583,10.7484,54.7963,60.1308,62.7317,60.0645,57.4333,59.6888,53.4199,49.9979,47.6208,44.0543,46.5337,54.5904,61.2901,47,138
37.75,-94.0,14.1294,0.8365,3.46,8.7054,14.1216,19.1821,24.1293,26.487,25.6921,21.1203,14.771,8.2371,2.8102,66.3088,67.0484,63.1068,61.4098,62.0115,69.4941,69.7734,67.6124,66.5895,67.9313,65.5279,66.2301,68.971,3.1035,37.2419,1.8094,54.2812,2.0371,61.1134,3.1073,93.2178,4.3128,129.385,5.1867,155.5996,4.0313,120.9393,3.0771,92.3138,2.6927,80.78,3.4276,102.829,2.9497,88.4924,2.5234,75.7027,2.0868,62.604,0.1306,1.5676,0.4452,13.3562,0.452,13.5608,0.2049,6.1483,0.0191,0.5736,0.0162,0.4869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.2842,0.0908,2.7227,0.3298,9.8953,52.1265,56.2291,59.5447,57.6155,56.4223,57.5148,51.6207,45.8211,45.3158,42.8791,44.6746,51.4715,56.409,47,124
38.75,-90.75,13.3765,-0.4208,2.0019,7.509,13.6219,18.9753,23.8576,25.8849,24.8569,20.5611,14.1928,7.4655,2.0119,67.4041,69.7334,66.313,63.4124,61.4615,68.0169,68.7198,68.6801,69.5122,68.2437,65.922,67.5333,71.3005,2.9145,34.974,2.1907,65.7206,2.258,67.7395,3.0407,91.2209,3.9062,117.1875,4.0774,122.3221,3.4856,104.5666,2.7606,82.819,2.5675,77.0245,2.7703,83.1089,2.7534,82.6035,3.0546,91.6376,2.109,63.2696,0.149,1.7875,0.5136,15.4095,0.5245,15.7351,0.2607,7.822,0.0298,0.8931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0951,0.1151,3.4523,0.3406,10.2167,55.3419,61.9472,63.9611,61.5327,58.1824,59.4488,53.563,48.5243,46.7912,43.6361,48.1561,55.6256,62.7348,43,137
37.25,-94.5,14.626,1.5728,4.2137,9.3351,14.5777,19.5551,24.4916,26.7982,26.0932,21.605,15.216,8.7093,3.3442,65.2928,66.0965,62.4649,60.3632,61.2368,68.407,68.4141,66.5985,65.3253,66.3312,64.8029,65.358,68.1153,3.0912,37.0945,1.8038,54.1153,1.9915,59.7448,3.224,96.7188,4.5131,135.3931,5.3602,160.8047,3.7223,111.6695,2.902,87.059,2.5001,75.0027,3.363,100.8892,3.1179,93.5383,2.4414,73.2422,2.1553,64.6582,0.1139,1.3674,0.367,11.0102,0.3767,11.3001,0.1918,5.7535,0.0128,0.3829,0.0155,0.4644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.2131,0.0738,2.213,0.3228,9.6836,50.9031,54.8246,58.2335,56.4007,54.8347,56.9901,50.5438,44.4077,43.8353,41.9366,43.8119,50.0617,54.9567,49,122
39.0,-92.25,12.9826,-1.0502,1.5183,7.1379,13.0838,18.5527,23.5763,25.7474,24.7393,20.3122,13.7592,6.9733,1.4408,66.4957,68.7589,64.8735,62.2689,60.931,67.0379,67.7604,67.6637,67.9867,67.178,65.8246,67.2878,70.3764,2.9755,35.7055,1.8782,56.345,2.162,64.8594,2.9189,87.5673,4.3595,130.7859,4.452,133.5602,3.8394,115.1829,3.1436,94.3089,2.5355,76.0651,2.9394,88.1824,2.749,82.469,2.7184,81.5535,2.0095,60.2846,0.1652,1.9826,0.5597,16.7899,0.601,18.0306,0.2687,8.0614,0.0485,1.4539,0.0003,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.483,0.1213,3.6387,0.3671,11.0116,54.7011,60.5906,62.542,61.2098,58.274,59.1647,53.492,47.8298,46.8088,43.0845,47.8925,54.6797,60.8448,42,131
39.0,-91.5,13.0143,-0.9758,1.5382,7.1701,13.2317,18.6687,23.6186,25.6746,24.6133,20.2916,13.8146,7.0193,1.5061,65.9251,68.5165,64.7372,61.6116,59.6777,65.8016,66.8082,67.3244,68.3285,66.7716,64.9467,66.5081,70.0696,2.8886,34.6636,1.9784,59.3529,2.2325,66.9746,2.8927,86.7825,4.0481,121.4437,4.207,126.2093,3.568,107.0385,2.9497,88.4895,2.5785,77.3563,2.7104,81.3122,2.5987,77.961,2.9163,87.4882,1.9834,59.5007,0.1656,1.987,0.553,16.5911,0.6075,18.2238,0.274,8.2192,0.0546,1.6365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.3476,0.1368,4.1027,0.3496,10.488,55.0779,61.3404,63.2538,61.5026,58.367,59.4033,53.6396,47.9755,46.8007,43.2213,48.2637,55.3251,61.8414,42,134
36.75,-91.75,14.2504,1.7448,4.1888,8.9974,14.3946,19.1727,23.8942,25.9396,25.1338,20.9531,14.7821,8.3986,3.4048,67.544,67.3747,64.2498,62.5832,63.3671,70.7263,70.2751,69.3934,68.8019,68.7901,67.0551,67.599,70.3118,3.2146,38.5755,2.5169,75.5062,2.7089,81.2674,3.6905,110.714,4.4718,134.1543,4.2543,127.6283,3.3043,99.1287,2.8044,84.1312,2.5928,77.7836,3.0249,90.7478,3.0626,91.8779,3.5273,105.8197,2.6168,78.5046,0.0921,1.105,0.2767,8.3022,0.3261,9.7833,0.1786,5.3568,0.0039,0.1163,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.1187,0.0442,1.327,0.2715,8.1439,52.928,56.845,60.1144,58.1062,55.3541,58.6367,52.5761,48.411,47.1587,42.6733,44.884,52.3435,58.0336,51,133
39.25,-94.5,12.8378,-1.5052,1.1047,6.9365,12.7972,18.4586,23.8117,26.0114,24.9735,20.3151,13.6279,6.6466,0.8754,67.0357,69.6268,66.6496,63.8426,62.1059,67.2473,67.5113,67.7509,68.0498,67.8233,65.5885,67.2346,70.9978,2.7859,33.4312,1.2378,37.1342,1.7768,53.3037,2.5584,76.7527,4.0412,121.2368,4.6708,140.1234,3.9592,118.7763,3.0843,92.5293,2.8252,84.7569,3.079,92.371,2.6278,78.8345,2.0016,60.0491,1.5689,47.0676,0.1744,2.0922,0.5096,15.2884,0.6308,18.9242,0.2981,8.944,0.0478,1.4353,0.0124,0.3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,1.277,0.137,4.1103,0.4139,12.4159,52.5106,57.1941,59.4315,58.7558,57.5208,57.851,51.8783,46.4299,45.7538,41.5928,45.4741,51.9221,56.3225,41,122
37.25,-89.5,14.7389,1.8089,4.1538,9.2273,15.0262,20.1165,24.7719,26.5358,25.6609,21.6742,15.3369,8.795,3.7593,67.2213,69.5526,66.3371,62.9922,62.1429,67.5442,68.025,68.8941,68.4455,67.2703,65.9034,67.5852,71.9631,3.3261,39.9133,3.154,94.6188,3.2038,96.1142,3.9827,119.4811,4.5334,136.0025,4.0174,120.5215,3.0639,91.917,2.7764,83.292,2.4214,72.6414,2.7772,83.3168,3.2192,96.5767,3.5752,107.2559,3.1887,95.6621,0.0926,1.1111,0.2549,7.6466,0.3406,10.2181,0.1425,4.2739,0.0018,0.0553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.1497,0.0652,1.9565,0.3011,9.0318,54.1248,60.2618,63.2151,60.1781,56.3939,58.8671,52.3634,49.0607,45.8777,42.9378,45.5512,53.5732,61.2171,49,142
38.75,-90.25,13.5365,-0.4105,2.0513,7.6088,13.831,19.3174,24.1693,26.0495,25.0758,20.8128,14.3533,7.5353,2.0438,65.8477,69.7794,65.9447,62.1954,59.362,64.7901,65.8374,66.9388,67.2952,65.8147,64.4269,66.676,71.1122,3.013,36.156,2.3676,71.0278,2.3368,70.1027,3.1152,93.4553,3.9759,119.278,4.2237,126.7109,3.6532,109.5963,2.8678,86.0348,2.5013,75.0389,2.8633,85.8994,2.863,85.8908,3.1787,95.3617,2.2095,66.2851,0.1437,1.7248,0.5106,15.3174,0.4941,14.8215,0.253,7.5908,0.0247,0.7396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.1009,0.0991,2.9716,0.34,10.2015,55.5092,62.7505,64.5337,61.708,57.9337,59.3007,53.2872,48.4866,46.4266,43.627,48.3046,56.0383,63.7129,43,139
32.5,-88.5,18.3415,8.2255,10.4638,14.4071,18.3819,22.7678,26.1512,27.3189,26.9407,24.4599,18.8336,12.8175,9.3302,68.1454,67.6587,65.9381,63.5295,64.8464,66.5775,69.4801,71.9079,71.5042,68.6968,67.2534,68.6878,71.665,3.4882,41.8584,3.6805,110.4155,4.1423,124.2676,4.1137,123.4112,3.6337,109.0107,3.2686,98.0568,3.3473,100.4181,3.7742,113.2259,3.535,106.0486,2.732,81.9588,2.7246,81.7394,3.0949,92.8459,3.8118,114.3541,0.0115,0.1385,0.0497,1.4906,0.0229,0.6862,0.0368,1.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0086,0.0288,0.865,52.9342,57.6502,59.7397,56.937,52.9226,52.0258,53.5033,55.6916,52.2153,46.0741,41.9257,48.2744,58.2506,68,146
